Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvsourcebus, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0493, VPRIORPU=0
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn284013, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.97589, VPRIORPU=1.0677
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn283976, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.97588, VPRIORPU=1.0677
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn283957, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.96081, VPRIORPU=1.0904
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn283951, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.96081, VPRIORPU=1.0903
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn284014, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.94392, VPRIORPU=1.0807
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn292586, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.95654, VPRIORPU=1.0896
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn292597, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.95659, VPRIORPU=1.0897
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn283761, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.97721, VPRIORPU=1.0616
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn283759, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.97721, VPRIORPU=1.0616
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn283714, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.97741, VPRIORPU=1.0616
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn292407, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.97018, VPRIORPU=1.0764
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn292406, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.97017, VPRIORPU=1.0764
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn300499, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.97097, VPRIORPU=1.0747
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn292352, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.97102, VPRIORPU=1.0747
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn283614, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.9748, VPRIORPU=1.0725
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn283644, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.96573, VPRIORPU=1.0728
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn283601, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.9748, VPRIORPU=1.0725
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn283974, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.96081, VPRIORPU=1.0903
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn292770, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.96849, VPRIORPU=1.0873
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn300496, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.97096, VPRIORPU=1.0747
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn292403, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.97094, VPRIORPU=1.0747
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn292326, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.97115, VPRIORPU=1.0748
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn292864, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.96983, VPRIORPU=1.089
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn292865, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.96983, VPRIORPU=1.089
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn301056, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.96978, VPRIORPU=1.089
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn301060, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.96976, VPRIORPU=1.089
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn301061, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.96973, VPRIORPU=1.0889
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn301049, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.96968, VPRIORPU=1.0889
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn283653, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.96609, VPRIORPU=1.072
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn283668, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.96608, VPRIORPU=1.0719
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn283669, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.97167, VPRIORPU=1.0708
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn292488, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.96733, VPRIORPU=1.0799
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn292484, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.96734, VPRIORPU=1.0799
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn292508, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.96733, VPRIORPU=1.0799
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn284304, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.9617, VPRIORPU=1.0967
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn284308, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.96191, VPRIORPU=1.0969
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn284313, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.96235, VPRIORPU=1.0975
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn284280, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.95449, VPRIORPU=1.1087
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn284282, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.9545, VPRIORPU=1.1087
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn284293, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.95463, VPRIORPU=1.1089
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn284219, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.95355, VPRIORPU=1.1081
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn284234, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.95358, VPRIORPU=1.1081
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn284165, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.96611, VPRIORPU=1.0887
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn284196, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.95888, VPRIORPU=1.0808
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn274442, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.94716, VPRIORPU=1.0925
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn292595, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.95643, VPRIORPU=1.0896
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn292616, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.95631, VPRIORPU=1.0895
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn292618, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.95617, VPRIORPU=1.0894
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn292594, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.97573, VPRIORPU=1.0668
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn292612, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.97573, VPRIORPU=1.0668
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn274475, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.96578, VPRIORPU=1.0702
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn292301, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.97132, VPRIORPU=1.0751
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn292308, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.97132, VPRIORPU=1.0751
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn292619, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.95548, VPRIORPU=1.0889
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn292603, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.95546, VPRIORPU=1.0889
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn292622, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.95548, VPRIORPU=1.0889
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn292628, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.95566, VPRIORPU=1.089
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn292626, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.95565, VPRIORPU=1.089
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn292598, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.95549, VPRIORPU=1.0889
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn292457, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.96851, VPRIORPU=1.082
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn292481, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.969, VPRIORPU=1.0822
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn292479, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.969, VPRIORPU=1.0822
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn283910, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.94674, VPRIORPU=1.0891
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn283890, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.94669, VPRIORPU=1.0891
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn283960, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.94763, VPRIORPU=1.0898
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn283946, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.94726, VPRIORPU=1.0895
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn283923, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.94698, VPRIORPU=1.0893
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn283929, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.95236, VPRIORPU=1.0924
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn292564, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.95231, VPRIORPU=1.0923
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn283939, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.9524, VPRIORPU=1.0924
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn283900, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.9525, VPRIORPU=1.0926
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn283898, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.95252, VPRIORPU=1.0926
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn292606, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.95661, VPRIORPU=1.0897
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn292602, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.95661, VPRIORPU=1.0897
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn292623, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.95544, VPRIORPU=1.0888
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn292625, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.95544, VPRIORPU=1.0888
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn292629, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.9557, VPRIORPU=1.089
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn292633, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.95568, VPRIORPU=1.089
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn283708, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.97745, VPRIORPU=1.0616
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn283696, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.97748, VPRIORPU=1.0617
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn300467, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.96656, VPRIORPU=1.0808
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn300465, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.96656, VPRIORPU=1.0808
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn300472, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.96657, VPRIORPU=1.0808
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn300462, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.96654, VPRIORPU=1.0808
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn300455, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.96653, VPRIORPU=1.0808
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn274547, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.95194, VPRIORPU=1.0681
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn274536, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.95174, VPRIORPU=1.068
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn274552, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.9516, VPRIORPU=1.0679
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn274550, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.95155, VPRIORPU=1.0679
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn274560, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.95146, VPRIORPU=1.0678
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn274563, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.95139, VPRIORPU=1.0677
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn274422, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.95283, VPRIORPU=1.0946
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn274447, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.95276, VPRIORPU=1.0945
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn274419, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.96467, VPRIORPU=1.0693
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn274403, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.96442, VPRIORPU=1.0691
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn274434, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.96482, VPRIORPU=1.0694
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn274458, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.96495, VPRIORPU=1.0695
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn312445, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.96646, VPRIORPU=1.0815
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn284146_lo, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.96276, VPRIORPU=1.071
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn284148, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.96276, VPRIORPU=1.071
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn284160, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.96273, VPRIORPU=1.071
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn284151, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.95839, VPRIORPU=1.08
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn284159, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.95839, VPRIORPU=1.08
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn284143, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.9758, VPRIORPU=1.0685
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn284146, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.9758, VPRIORPU=1.0685
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn284149_lo, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.95839, VPRIORPU=1.08
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn1311915, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.96909, VPRIORPU=1.0777
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn292231, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.98218, VPRIORPU=1.0615
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn292225, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.97383, VPRIORPU=1.0744
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn292218, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.97418, VPRIORPU=1.0721
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn292228, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.97417, VPRIORPU=1.0721
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn292222, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.97418, VPRIORPU=1.0721
Hour=0, Sec=0, ControlIter=8, Element=InvControl.invpvctrl pvn292223, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 0.97418, VPRIORPU=1.0721
